rep,year,week,sero,rate,im_sero,barrier,total_pop,n_infected,n_symptomatic,actual_sero
1.0,1.0,1.0,0.6,0.025,0.8,2.0,5103.0,53.0,11.0,0.5978835978835979
1.0,1.0,2.0,0.6,0.025,0.8,2.0,5037.0,60.0,22.0,0.5959896763946794
1.0,1.0,3.0,0.6,0.025,0.8,2.0,5001.0,75.0,33.0,0.5942811437712457
1.0,1.0,4.0,0.6,0.025,0.8,2.0,4922.0,74.0,32.0,0.5950832994717594
1.0,1.0,5.0,0.6,0.025,0.8,2.0,4994.0,79.0,34.0,0.5945134160993192
1.0,1.0,6.0,0.6,0.025,0.8,2.0,4830.0,77.0,34.0,0.5939958592132505
1.0,1.0,7.0,0.6,0.025,0.8,2.0,4697.0,79.0,43.0,0.5959122844368746
1.0,1.0,8.0,0.6,0.025,0.8,2.0,4558.0,88.0,42.0,0.5971917507678807
1.0,1.0,9.0,0.6,0.025,0.8,2.0,4415.0,85.0,39.0,0.597281993204983
1.0,1.0,10.0,0.6,0.025,0.8,2.0,4268.0,79.0,31.0,0.6007497656982193
1.0,1.0,11.0,0.6,0.025,0.8,2.0,4095.0,68.0,37.0,0.6021978021978022
1.0,1.0,12.0,0.6,0.025,0.8,2.0,3990.0,77.0,44.0,0.6015037593984962
1.0,1.0,13.0,0.6,0.025,0.8,2.0,3926.0,77.0,37.0,0.6051961283749363
1.0,1.0,14.0,0.6,0.025,0.8,2.0,3803.0,65.0,31.0,0.6084669997370497
1.0,1.0,15.0,0.6,0.025,0.8,2.0,3721.0,60.0,30.0,0.610319806503628
1.0,1.0,16.0,0.6,0.025,0.8,2.0,3660.0,62.0,34.0,0.6109289617486339
1.0,1.0,17.0,0.6,0.025,0.8,2.0,3615.0,60.0,34.0,0.6130013831258645
1.0,1.0,18.0,0.6,0.025,0.8,2.0,3505.0,63.0,29.0,0.6139800285306705
1.0,1.0,19.0,0.6,0.025,0.8,2.0,3484.0,56.0,26.0,0.6162456946039035
1.0,1.0,20.0,0.6,0.025,0.8,2.0,6374.0,51.0,23.0,0.33071854408534673
1.0,1.0,21.0,0.6,0.025,0.8,2.0,6025.0,68.0,24.0,0.3329460580912863
1.0,1.0,22.0,0.6,0.025,0.8,2.0,5882.0,98.0,28.0,0.3320299217953077
1.0,1.0,23.0,0.6,0.025,0.8,2.0,5587.0,117.0,36.0,0.33560050116341505
1.0,1.0,24.0,0.6,0.025,0.8,2.0,5291.0,116.0,43.0,0.3419013419013419
1.0,1.0,25.0,0.6,0.025,0.8,2.0,5097.0,143.0,62.0,0.34255444379046496
1.0,1.0,26.0,0.6,0.025,0.8,2.0,4896.0,158.0,72.0,0.34558823529411764
1.0,1.0,27.0,0.6,0.025,0.8,2.0,4725.0,157.0,68.0,0.34899470899470897
1.0,1.0,28.0,0.6,0.025,0.8,2.0,4547.0,163.0,67.0,0.35166043545194636
1.0,1.0,29.0,0.6,0.025,0.8,2.0,4299.0,175.0,74.0,0.35938590369853457
1.0,1.0,30.0,0.6,0.025,0.8,2.0,4111.0,200.0,78.0,0.3612259790805157
1.0,1.0,31.0,0.6,0.025,0.8,2.0,4011.0,221.0,95.0,0.36300174520069806
1.0,1.0,32.0,0.6,0.025,0.8,2.0,3845.0,212.0,91.0,0.3682704811443433
1.0,1.0,33.0,0.6,0.025,0.8,2.0,3648.0,224.0,102.0,0.375
1.0,1.0,34.0,0.6,0.025,0.8,2.0,3462.0,219.0,96.0,0.3830155979202773
1.0,1.0,35.0,0.6,0.025,0.8,2.0,3337.0,231.0,98.0,0.38867246029367697
1.0,1.0,36.0,0.6,0.025,0.8,2.0,3190.0,206.0,98.0,0.39278996865203764
1.0,1.0,37.0,0.6,0.025,0.8,2.0,3090.0,209.0,91.0,0.3977346278317152
1.0,1.0,38.0,0.6,0.025,0.8,2.0,2972.0,202.0,96.0,0.4047779273216689
1.0,1.0,39.0,0.6,0.025,0.8,2.0,2856.0,203.0,92.0,0.41246498599439774
1.0,1.0,40.0,0.6,0.025,0.8,2.0,2787.0,208.0,99.0,0.41621815572299964
1.0,1.0,41.0,0.6,0.025,0.8,2.0,2698.0,193.0,97.0,0.4217939214232765
1.0,1.0,42.0,0.6,0.025,0.8,2.0,2619.0,183.0,99.0,0.4261168384879725
1.0,1.0,43.0,0.6,0.025,0.8,2.0,2564.0,178.0,93.0,0.43096723868954756
1.0,1.0,44.0,0.6,0.025,0.8,2.0,2470.0,147.0,74.0,0.44008097165991905
1.0,1.0,45.0,0.6,0.025,0.8,2.0,2370.0,144.0,59.0,0.6763713080168776
1.0,1.0,46.0,0.6,0.025,0.8,2.0,2332.0,132.0,59.0,0.6809605488850772
1.0,1.0,47.0,0.6,0.025,0.8,2.0,2244.0,107.0,51.0,0.6827094474153298
1.0,1.0,48.0,0.6,0.025,0.8,2.0,2208.0,101.0,54.0,0.6843297101449275
1.0,1.0,49.0,0.6,0.025,0.8,2.0,2159.0,90.0,49.0,0.6864289022695692
1.0,1.0,50.0,0.6,0.025,0.8,2.0,2095.0,74.0,41.0,0.6911694510739856
1.0,1.0,51.0,0.6,0.025,0.8,2.0,2070.0,64.0,38.0,0.693719806763285
1.0,1.0,52.0,0.6,0.025,0.8,2.0,2016.0,56.0,29.0,0.6959325396825397
1.0,2.0,1.0,0.6,0.025,0.8,2.0,1987.0,51.0,30.0,0.6985405133366884
1.0,2.0,2.0,0.6,0.025,0.8,2.0,1948.0,43.0,26.0,0.7017453798767967
1.0,2.0,3.0,0.6,0.025,0.8,2.0,1911.0,39.0,27.0,0.7012035583464155
1.0,2.0,4.0,0.6,0.025,0.8,2.0,1869.0,30.0,21.0,0.7062600321027287
1.0,2.0,5.0,0.6,0.025,0.8,2.0,1836.0,26.0,16.0,0.7080610021786492
1.0,2.0,6.0,0.6,0.025,0.8,2.0,1770.0,20.0,11.0,0.7096045197740113
1.0,2.0,7.0,0.6,0.025,0.8,2.0,1728.0,16.0,9.0,0.7123842592592593
1.0,2.0,8.0,0.6,0.025,0.8,2.0,1687.0,11.0,8.0,0.7136929460580913
1.0,2.0,9.0,0.6,0.025,0.8,2.0,1677.0,13.0,8.0,0.7137745974955277
1.0,2.0,10.0,0.6,0.025,0.8,2.0,1652.0,9.0,4.0,0.7185230024213075
1.0,2.0,11.0,0.6,0.025,0.8,2.0,1641.0,7.0,3.0,0.7190737355271176
