rep,year,week,sero,rate,im_sero,barrier,total_pop,n_infected,n_symptomatic,actual_sero
1.0,1.0,1.0,0.7,0.1,0.4,2.0,5112.0,47.0,5.0,0.6936619718309859
1.0,1.0,2.0,0.7,0.1,0.4,2.0,5082.0,49.0,18.0,0.6938213301849665
1.0,1.0,3.0,0.7,0.1,0.4,2.0,5056.0,57.0,34.0,0.6962025316455697
1.0,1.0,4.0,0.7,0.1,0.4,2.0,4980.0,68.0,35.0,0.6981927710843373
1.0,1.0,5.0,0.7,0.1,0.4,2.0,4977.0,66.0,34.0,0.7010247136829415
1.0,1.0,6.0,0.7,0.1,0.4,2.0,4803.0,73.0,23.0,0.7033104309806371
1.0,1.0,7.0,0.7,0.1,0.4,2.0,4734.0,74.0,33.0,0.7040557667934094
1.0,1.0,8.0,0.7,0.1,0.4,2.0,4620.0,73.0,31.0,0.706926406926407
1.0,1.0,9.0,0.7,0.1,0.4,2.0,4516.0,73.0,35.0,0.7061558901682905
1.0,1.0,10.0,0.7,0.1,0.4,2.0,4389.0,65.0,35.0,0.709045340624288
1.0,1.0,11.0,0.7,0.1,0.4,2.0,4296.0,58.0,34.0,0.7097299813780261
1.0,1.0,12.0,0.7,0.1,0.4,2.0,4135.0,55.0,33.0,0.713422007255139
1.0,1.0,13.0,0.7,0.1,0.4,2.0,4035.0,48.0,21.0,0.7157372986369269
1.0,1.0,14.0,0.7,0.1,0.4,2.0,3952.0,43.0,21.0,0.7165991902834008
1.0,1.0,15.0,0.7,0.1,0.4,2.0,3907.0,40.0,24.0,0.7187100076785258
1.0,1.0,16.0,0.7,0.1,0.4,2.0,3872.0,44.0,26.0,0.7182334710743802
1.0,1.0,17.0,0.7,0.1,0.4,2.0,3810.0,37.0,19.0,0.721259842519685
1.0,1.0,18.0,0.7,0.1,0.4,2.0,3680.0,29.0,16.0,0.7195652173913043
1.0,1.0,19.0,0.7,0.1,0.4,2.0,3608.0,25.0,15.0,0.7217294900221729
1.0,1.0,20.0,0.7,0.1,0.4,2.0,6650.0,25.0,16.0,0.3840601503759398
1.0,1.0,21.0,0.7,0.1,0.4,2.0,6377.0,32.0,10.0,0.3859181433275835
1.0,1.0,22.0,0.7,0.1,0.4,2.0,5970.0,34.0,11.0,0.38994974874371857
1.0,1.0,23.0,0.7,0.1,0.4,2.0,5669.0,40.0,11.0,0.39142705944611045
