rep,year,week,sero,rate,im_sero,barrier,total_pop,n_infected,n_symptomatic,actual_sero
1.0,1.0,1.0,0.8,0.1,0.0,3.0,5152.0,51.0,6.0,0.7853260869565217
1.0,1.0,2.0,0.8,0.1,0.0,3.0,5108.0,51.0,21.0,0.7848472983555208
1.0,1.0,3.0,0.8,0.1,0.0,3.0,5068.0,58.0,32.0,0.7843330702446725
1.0,1.0,4.0,0.8,0.1,0.0,3.0,5017.0,58.0,38.0,0.7837352999800677
1.0,1.0,5.0,0.8,0.1,0.0,3.0,5060.0,53.0,28.0,0.7849802371541502
1.0,1.0,6.0,0.8,0.1,0.0,3.0,5003.0,42.0,23.0,0.7869278432940235
1.0,1.0,7.0,0.8,0.1,0.0,3.0,4909.0,38.0,17.0,0.7889590547973111
1.0,1.0,8.0,0.8,0.1,0.0,3.0,4804.0,41.0,19.0,0.7903830141548709
1.0,1.0,9.0,0.8,0.1,0.0,3.0,4748.0,41.0,19.0,0.7910699241786016
1.0,1.0,10.0,0.8,0.1,0.0,3.0,4694.0,38.0,22.0,0.7925010651896037
1.0,1.0,11.0,0.8,0.1,0.0,3.0,4577.0,35.0,18.0,0.7948437841380818
1.0,1.0,12.0,0.8,0.1,0.0,3.0,4533.0,34.0,21.0,0.7959408780057358
1.0,1.0,13.0,0.8,0.1,0.0,3.0,4396.0,30.0,15.0,0.7943585077343039
1.0,1.0,14.0,0.8,0.1,0.0,3.0,4284.0,26.0,13.0,0.7962184873949579
1.0,1.0,15.0,0.8,0.1,0.0,3.0,4163.0,20.0,9.0,0.7967811674273361
1.0,1.0,16.0,0.8,0.1,0.0,3.0,4087.0,17.0,11.0,0.7969170540738928
1.0,1.0,17.0,0.8,0.1,0.0,3.0,3975.0,19.0,12.0,0.7969811320754717
1.0,1.0,18.0,0.8,0.1,0.0,3.0,3908.0,15.0,7.0,0.7983623336745138
1.0,1.0,19.0,0.8,0.1,0.0,3.0,3875.0,11.0,8.0,0.7979354838709677
1.0,1.0,20.0,0.8,0.1,0.0,3.0,7139.0,8.0,6.0,0.42232805715086147
1.0,1.0,21.0,0.8,0.1,0.0,3.0,6763.0,11.0,6.0,0.4225935235842082
1.0,1.0,22.0,0.8,0.1,0.0,3.0,6465.0,12.0,3.0,0.42645011600928073
1.0,1.0,23.0,0.8,0.1,0.0,3.0,6249.0,16.0,4.0,0.4267882861257801
1.0,1.0,24.0,0.8,0.1,0.0,3.0,5898.0,19.0,8.0,0.4315022041369956
1.0,1.0,25.0,0.8,0.1,0.0,3.0,5618.0,20.0,7.0,0.43289426842292633
1.0,1.0,26.0,0.8,0.1,0.0,3.0,5412.0,27.0,7.0,0.4336659275683666
1.0,1.0,27.0,0.8,0.1,0.0,3.0,5113.0,25.0,8.0,0.43751222374339915
1.0,1.0,28.0,0.8,0.1,0.0,3.0,4895.0,26.0,9.0,0.4404494382022472
1.0,1.0,29.0,0.8,0.1,0.0,3.0,4693.0,20.0,8.0,0.44363946303004476
1.0,1.0,30.0,0.8,0.1,0.0,3.0,4511.0,27.0,10.0,0.4455774772777655
1.0,1.0,31.0,0.8,0.1,0.0,3.0,4411.0,21.0,10.0,0.44797098163681703
1.0,1.0,32.0,0.8,0.1,0.0,3.0,4227.0,27.0,12.0,0.45138396025550037
1.0,1.0,33.0,0.8,0.1,0.0,3.0,4063.0,30.0,12.0,0.45483632783657396
1.0,1.0,34.0,0.8,0.1,0.0,3.0,3887.0,23.0,9.0,0.46153846153846156
1.0,1.0,35.0,0.8,0.1,0.0,3.0,3777.0,26.0,12.0,0.4617421233783426
1.0,1.0,36.0,0.8,0.1,0.0,3.0,3636.0,35.0,14.0,0.46424642464246424
1.0,1.0,37.0,0.8,0.1,0.0,3.0,3486.0,35.0,16.0,0.4664371772805508
1.0,1.0,38.0,0.8,0.1,0.0,3.0,3418.0,36.0,11.0,0.4695728496196606
1.0,1.0,39.0,0.8,0.1,0.0,3.0,3388.0,37.0,20.0,0.46989374262101535
1.0,1.0,40.0,0.8,0.1,0.0,3.0,3277.0,38.0,24.0,0.47268843454379006
1.0,1.0,41.0,0.8,0.1,0.0,3.0,3142.0,38.0,20.0,0.4761298535964354
1.0,1.0,42.0,0.8,0.1,0.0,3.0,3070.0,39.0,17.0,0.4804560260586319
