rep,year,week,sero,rate,im_sero,barrier,total_pop,n_infected,n_symptomatic,actual_sero
1.0,1.0,1.0,0.6,0.05,0.8,3.0,5234.0,57.0,12.0,0.584638899503248
1.0,1.0,2.0,0.6,0.05,0.8,3.0,5191.0,65.0,24.0,0.5885185898670776
1.0,1.0,3.0,0.6,0.05,0.8,3.0,5103.0,85.0,38.0,0.5876935136194396
1.0,1.0,4.0,0.6,0.05,0.8,3.0,4967.0,87.0,32.0,0.5915039259110126
1.0,1.0,5.0,0.6,0.05,0.8,3.0,5032.0,87.0,37.0,0.5902225755166932
1.0,1.0,6.0,0.6,0.05,0.8,3.0,4935.0,89.0,35.0,0.5892603850050658
1.0,1.0,7.0,0.6,0.05,0.8,3.0,4742.0,96.0,45.0,0.5911008013496415
1.0,1.0,8.0,0.6,0.05,0.8,3.0,4582.0,104.0,47.0,0.5923177651680489
1.0,1.0,9.0,0.6,0.05,0.8,3.0,4470.0,119.0,46.0,0.5950782997762863
1.0,1.0,10.0,0.6,0.05,0.8,3.0,4337.0,114.0,56.0,0.5967258473599262
1.0,1.0,11.0,0.6,0.05,0.8,3.0,4213.0,106.0,50.0,0.5986233088060764
1.0,1.0,12.0,0.6,0.05,0.8,3.0,4105.0,103.0,55.0,0.6014616321559074
1.0,1.0,13.0,0.6,0.05,0.8,3.0,4040.0,94.0,43.0,0.6044554455445544
1.0,1.0,14.0,0.6,0.05,0.8,3.0,3938.0,93.0,49.0,0.6061452513966481
1.0,1.0,15.0,0.6,0.05,0.8,3.0,3819.0,81.0,47.0,0.6090599633411888
1.0,1.0,16.0,0.6,0.05,0.8,3.0,3752.0,82.0,47.0,0.6108742004264393
1.0,1.0,17.0,0.6,0.05,0.8,3.0,3679.0,76.0,41.0,0.6142973634139712
1.0,1.0,18.0,0.6,0.05,0.8,3.0,3610.0,65.0,36.0,0.6149584487534626
1.0,1.0,19.0,0.6,0.05,0.8,3.0,3562.0,59.0,35.0,0.6165075800112296
1.0,1.0,20.0,0.6,0.05,0.8,3.0,6623.0,57.0,34.0,0.32523025819115203
1.0,1.0,21.0,0.6,0.05,0.8,3.0,6074.0,66.0,24.0,0.32960158050707933
1.0,1.0,22.0,0.6,0.05,0.8,3.0,5675.0,80.0,26.0,0.333568281938326
1.0,1.0,23.0,0.6,0.05,0.8,3.0,5331.0,71.0,24.0,0.3353967360720315
