rep,year,week,sero,type,rate,barrier,total_pop,n_infected,n_symptomatic,actual_sero
1,1,1,0.4,wave,0.05,2,5130,47,9,0.3787524366471735
1,1,2,0.4,wave,0.05,2,5073,53,17,0.377685787502464
1,1,3,0.4,wave,0.05,2,5065,65,27,0.3796643632773939
1,1,4,0.4,wave,0.05,2,4926,73,31,0.3818514007308161
1,1,5,0.4,wave,0.05,2,4991,77,27,0.38469244640352634
1,1,6,0.4,wave,0.05,2,4831,85,34,0.38542744773338855
1,1,7,0.4,wave,0.05,2,4638,89,32,0.388745148771022
1,1,8,0.4,wave,0.05,2,4540,98,45,0.3883259911894273
1,1,9,0.4,wave,0.05,2,4359,101,41,0.38770360174351914
1,1,10,0.4,wave,0.05,2,4158,128,51,0.39057239057239057
1,1,11,0.4,wave,0.05,2,4044,135,50,0.390702274975272
1,1,12,0.4,wave,0.05,2,3927,130,55,0.3919022154316272
1,1,13,0.4,wave,0.05,2,3879,137,61,0.3949471513276618
1,1,14,0.4,wave,0.05,2,3728,141,71,0.3969957081545064
1,1,15,0.4,wave,0.05,2,3651,145,71,0.39879485072582854
1,1,16,0.4,wave,0.05,2,3569,134,65,0.40207340991874474
1,1,17,0.4,wave,0.05,2,3426,131,59,0.40367775831873903
1,1,18,0.4,wave,0.05,2,3371,142,59,0.4078908335805399
1,1,19,0.4,wave,0.05,2,3281,130,61,0.4087168546174947
1,1,20,0.4,wave,0.05,2,6071,129,66,0.218085982539944
1,1,21,0.4,wave,0.05,2,5742,188,63,0.21873911529083942
1,1,22,0.4,wave,0.05,2,5421,219,61,0.2217303080612433
1,1,23,0.4,wave,0.05,2,5067,226,81,0.22676139727649497
1,1,24,0.4,wave,0.05,2,4877,257,105,0.22882919827762968
1,1,25,0.4,wave,0.05,2,4647,289,122,0.2304712717882505
1,1,26,0.4,wave,0.05,2,4372,263,112,0.23513266239707228
1,1,27,0.4,wave,0.05,2,4201,272,123,0.2397048321828136
1,1,28,0.4,wave,0.05,2,4084,273,124,0.24191968658178256
1,1,29,0.4,wave,0.05,2,3857,285,127,0.24578688099559243
1,1,30,0.4,wave,0.05,2,3712,284,120,0.24973060344827586
1,1,31,0.4,wave,0.05,2,3611,302,129,0.25366934367211297
1,1,32,0.4,wave,0.05,2,3501,307,124,0.2573550414167381
1,1,33,0.4,wave,0.05,2,3313,283,124,0.260790824026562
1,1,34,0.4,wave,0.05,2,3175,302,133,0.26330708661417324
1,1,35,0.4,wave,0.05,2,3047,314,138,0.2694453560879554
1,1,36,0.4,wave,0.05,2,2914,314,147,0.2748798901853123
1,1,37,0.4,wave,0.05,2,2767,315,132,0.2847849656667871
1,1,38,0.4,wave,0.05,2,2642,316,150,0.2910673732021196
1,1,39,0.4,wave,0.05,2,2493,303,144,0.3036502206177296
1,1,40,0.4,wave,0.05,2,2427,313,156,0.30778739184178
1,1,41,0.4,wave,0.05,2,2299,284,134,0.3210091344062636
1,1,42,0.4,wave,0.05,2,2211,272,124,0.32700135685210313
1,1,43,0.4,wave,0.05,2,2088,250,120,0.34051724137931033
1,1,44,0.4,wave,0.05,2,2026,256,135,0.34402764067127345
1,1,45,0.4,wave,0.05,2,1942,242,137,0.5525231719876416
1,1,46,0.4,wave,0.05,2,1867,197,117,0.5618639528655597
1,1,47,0.4,wave,0.05,2,1769,158,86,0.5737704918032787
1,1,48,0.4,wave,0.05,2,1740,141,79,0.5758620689655173
1,1,49,0.4,wave,0.05,2,1646,120,66,0.5838396111786148
1,1,50,0.4,wave,0.05,2,1624,112,59,0.5818965517241379
1,1,51,0.4,wave,0.05,2,1580,98,56,0.589240506329114
1,1,52,0.4,wave,0.05,2,1545,81,47,0.597411003236246
1,2,1,0.4,wave,0.05,2,1515,76,47,0.5993399339933994
1,2,2,0.4,wave,0.05,2,1488,59,32,0.605510752688172
1,2,3,0.4,wave,0.05,2,1457,48,27,0.608098833218943
1,2,4,0.4,wave,0.05,2,1423,41,22,0.6127898805340829
1,2,5,0.4,wave,0.05,2,1400,42,21,0.6128571428571429
1,2,6,0.4,wave,0.05,2,1381,38,19,0.6169442433019551
1,2,7,0.4,wave,0.05,2,1363,31,22,0.6214233308877476
1,2,8,0.4,wave,0.05,2,1349,28,18,0.6249073387694588
1,2,9,0.4,wave,0.05,2,1331,22,13,0.6296018031555222
1,2,10,0.4,wave,0.05,2,1290,16,7,0.6341085271317829
1,2,11,0.4,wave,0.05,2,1263,13,5,0.6357878068091845
1,2,12,0.4,wave,0.05,2,1259,14,7,0.636219221604448
1,2,13,0.4,wave,0.05,2,1245,14,7,0.6369477911646586
1,2,14,0.4,wave,0.05,2,1240,14,10,0.6362903225806451
1,2,15,0.4,wave,0.05,2,1230,14,8,0.6382113821138211
1,2,16,0.4,wave,0.05,2,1225,15,9,0.6359183673469387
1,2,17,0.4,wave,0.05,2,1212,11,4,0.6386138613861386
1,2,18,0.4,wave,0.05,2,1208,11,4,0.6374172185430463
1,2,19,0.4,wave,0.05,2,1188,6,3,0.6422558922558923
1,2,20,0.4,wave,0.05,2,2152,6,4,0.3471189591078067
1,2,21,0.4,wave,0.05,2,2056,8,5,0.3540856031128405
1,2,22,0.4,wave,0.05,2,2003,12,4,0.35496754867698455
1,2,23,0.4,wave,0.05,2,1941,21,6,0.3616692426584235
1,2,24,0.4,wave,0.05,2,1934,21,5,0.3562564632885212
1,2,25,0.4,wave,0.05,2,1878,21,9,0.35942492012779553
1,2,26,0.4,wave,0.05,2,1835,27,8,0.3564032697547684
1,2,27,0.4,wave,0.05,2,1805,33,13,0.3601108033240997
1,2,28,0.4,wave,0.05,2,1777,47,14,0.35734383792909397
1,2,29,0.4,wave,0.05,2,1688,41,15,0.36670616113744076
1,2,30,0.4,wave,0.05,2,1658,40,19,0.36308805790108567
1,2,31,0.4,wave,0.05,2,1586,39,18,0.3656998738965952
1,2,32,0.4,wave,0.05,2,1554,44,14,0.36486486486486486
1,2,33,0.4,wave,0.05,2,1495,30,14,0.36989966555183945
1,2,34,0.4,wave,0.05,2,1475,28,15,0.3701694915254237
1,2,35,0.4,wave,0.05,2,1437,33,20,0.3757828810020877
1,2,36,0.4,wave,0.05,2,1415,32,15,0.37879858657243815
1,2,37,0.4,wave,0.05,2,1394,29,18,0.3787661406025825
1,2,38,0.4,wave,0.05,2,1380,27,12,0.3782608695652174
1,2,39,0.4,wave,0.05,2,1344,28,12,0.38318452380952384
1,2,40,0.4,wave,0.05,2,1314,23,6,0.3797564687975647
1,2,41,0.4,wave,0.05,2,1296,25,12,0.38040123456790126
1,2,42,0.4,wave,0.05,2,1267,28,12,0.3835832675611681
1,2,43,0.4,wave,0.05,2,1242,34,17,0.38164251207729466
1,2,44,0.4,wave,0.05,2,1222,28,15,0.3821603927986907
1,2,45,0.4,wave,0.05,2,1197,25,14,0.5772765246449457
1,2,46,0.4,wave,0.05,2,1169,25,13,0.5808383233532934
1,2,47,0.4,wave,0.05,2,1137,20,10,0.5822339489885664
1,2,48,0.4,wave,0.05,2,1131,19,10,0.583554376657825
1,2,49,0.4,wave,0.05,2,1124,17,9,0.5845195729537367
1,2,50,0.4,wave,0.05,2,1109,17,10,0.5852119026149685
1,2,51,0.4,wave,0.05,2,1100,14,10,0.5854545454545454
1,2,52,0.4,wave,0.05,2,1073,13,7,0.5899347623485555
1,3,1,0.4,wave,0.05,2,1059,8,4,0.5892351274787535
1,3,2,0.4,wave,0.05,2,1048,6,3,0.5887404580152672
1,3,3,0.4,wave,0.05,2,1040,8,6,0.5894230769230769
1,3,4,0.4,wave,0.05,2,1034,7,5,0.5889748549323017
1,3,5,0.4,wave,0.05,2,1029,7,3,0.5898931000971818
1,3,6,0.4,wave,0.05,2,1022,6,1,0.5900195694716243
1,3,7,0.4,wave,0.05,2,1015,6,2,0.5891625615763547
1,3,8,0.4,wave,0.05,2,998,6,3,0.5901803607214429
1,3,9,0.4,wave,0.05,2,993,5,4,0.5911379657603223
1,3,10,0.4,wave,0.05,2,988,6,4,0.5890688259109311
1,3,11,0.4,wave,0.05,2,983,6,3,0.5910478128179044
1,3,12,0.4,wave,0.05,2,975,7,1,0.5917948717948718
1,3,13,0.4,wave,0.05,2,959,6,0,0.5985401459854015
1,3,14,0.4,wave,0.05,2,953,6,1,0.5970619097586569
1,3,15,0.4,wave,0.05,2,949,8,2,0.6006322444678609
1,3,16,0.4,wave,0.05,2,943,10,5,0.5959703075291622
1,3,17,0.4,wave,0.05,2,939,11,5,0.5985090521831736
1,3,18,0.4,wave,0.05,2,932,11,5,0.5954935622317596
1,3,19,0.4,wave,0.05,2,929,9,5,0.5995694294940797
1,3,20,0.4,wave,0.05,2,1618,10,5,0.3405438813349815
1,3,21,0.4,wave,0.05,2,1583,16,6,0.344914718888187
1,3,22,0.4,wave,0.05,2,1519,24,8,0.34101382488479265
1,3,23,0.4,wave,0.05,2,1457,32,9,0.34248455730954014
1,3,24,0.4,wave,0.05,2,1432,38,14,0.34217877094972066
1,3,25,0.4,wave,0.05,2,1423,36,11,0.3422347153900211
1,3,26,0.4,wave,0.05,2,1338,28,11,0.33856502242152464
1,3,27,0.4,wave,0.05,2,1314,28,15,0.3386605783866058
1,3,28,0.4,wave,0.05,2,1293,21,11,0.34184068058778033
1,3,29,0.4,wave,0.05,2,1275,16,10,0.3427450980392157
1,3,30,0.4,wave,0.05,2,1225,21,6,0.3436734693877551
1,3,31,0.4,wave,0.05,2,1185,21,9,0.3468354430379747
1,3,32,0.4,wave,0.05,2,1169,22,11,0.3515825491873396
1,3,33,0.4,wave,0.05,2,1144,23,13,0.3531468531468531
1,3,34,0.4,wave,0.05,2,1128,21,12,0.350177304964539
1,3,35,0.4,wave,0.05,2,1098,19,9,0.3561020036429873
1,3,36,0.4,wave,0.05,2,1093,20,8,0.3549862763037511
1,3,37,0.4,wave,0.05,2,1084,19,7,0.35239852398523985
1,3,38,0.4,wave,0.05,2,1075,19,10,0.35348837209302325
1,3,39,0.4,wave,0.05,2,1054,16,9,0.3567362428842505
1,3,40,0.4,wave,0.05,2,1037,15,10,0.3558341369334619
1,3,41,0.4,wave,0.05,2,974,12,5,0.35523613963039014
1,3,42,0.4,wave,0.05,2,969,12,4,0.35500515995872034
1,3,43,0.4,wave,0.05,2,938,9,4,0.3603411513859275
1,3,44,0.4,wave,0.05,2,910,10,5,0.36153846153846153
1,3,45,0.4,wave,0.05,2,880,10,5,0.5579545454545455
1,3,46,0.4,wave,0.05,2,863,7,3,0.5573580533024334
1,3,47,0.4,wave,0.05,2,861,8,4,0.5574912891986062
1,3,48,0.4,wave,0.05,2,860,9,5,0.5546511627906977
1,3,49,0.4,wave,0.05,2,856,9,3,0.5584112149532711
1,3,50,0.4,wave,0.05,2,852,7,4,0.5551643192488263
1,3,51,0.4,wave,0.05,2,844,8,4,0.5556872037914692
1,3,52,0.4,wave,0.05,2,840,8,4,0.5523809523809524
1,4,1,0.4,wave,0.05,2,827,6,3,0.5562273276904474
1,4,2,0.4,wave,0.05,2,828,9,6,0.5567632850241546
1,4,3,0.4,wave,0.05,2,819,9,6,0.557997557997558
1,4,4,0.4,wave,0.05,2,814,8,4,0.558968058968059
1,4,5,0.4,wave,0.05,2,808,7,1,0.5631188118811881
1,4,6,0.4,wave,0.05,2,801,6,0,0.5605493133583022
1,4,7,0.4,wave,0.05,2,796,6,3,0.5615577889447236
1,4,8,0.4,wave,0.05,2,789,7,3,0.5564005069708492
1,4,9,0.4,wave,0.05,2,773,7,3,0.5601552393272963
1,4,10,0.4,wave,0.05,2,760,4,2,0.5618421052631579
1,4,11,0.4,wave,0.05,2,757,4,3,0.5640686922060766
1,4,12,0.4,wave,0.05,2,757,4,3,0.5627476882430648
1,4,13,0.4,wave,0.05,2,752,2,1,0.5664893617021277
1,4,14,0.4,wave,0.05,2,753,1,1,0.5644090305444888
1,4,15,0.4,wave,0.05,2,747,1,1,0.5676037483266398
1,4,16,0.4,wave,0.05,2,736,1,1,0.561141304347826
1,4,17,0.4,wave,0.05,2,732,0,0,0.5655737704918032
1,4,18,0.4,wave,0.05,2,731,0,0,0.5622435020519836
1,4,19,0.4,wave,0.05,2,727,0,0,0.5639614855570839
1,4,20,0.4,wave,0.05,2,1360,0,0,0.3014705882352941
1,4,21,0.4,wave,0.05,2,1302,0,0,0.30414746543778803
1,4,22,0.4,wave,0.05,2,1296,0,0,0.30787037037037035
1,4,23,0.4,wave,0.05,2,1287,0,0,0.3061383061383061
1,4,24,0.4,wave,0.05,2,1267,0,0,0.31176006314127863
1,4,25,0.4,wave,0.05,2,1242,0,0,0.3075684380032206
1,4,26,0.4,wave,0.05,2,1248,0,0,0.30849358974358976
