rep,year,week,sero,rate,im_sero,barrier,total_pop,n_infected,n_symptomatic,actual_sero
1.0,1.0,1.0,0.5,0.075,0.6,2.0,5060.0,52.0,5.0,0.5019762845849802
1.0,1.0,2.0,0.5,0.075,0.6,2.0,4948.0,55.0,22.0,0.5004042037186742
1.0,1.0,3.0,0.5,0.075,0.6,2.0,4809.0,68.0,32.0,0.49989602828030777
1.0,1.0,4.0,0.5,0.075,0.6,2.0,4736.0,71.0,35.0,0.49915540540540543
1.0,1.0,5.0,0.5,0.075,0.6,2.0,4710.0,59.0,26.0,0.5036093418259023
1.0,1.0,6.0,0.5,0.075,0.6,2.0,4525.0,64.0,31.0,0.5049723756906077
1.0,1.0,7.0,0.5,0.075,0.6,2.0,4352.0,72.0,30.0,0.5103400735294118
1.0,1.0,8.0,0.5,0.075,0.6,2.0,4106.0,78.0,32.0,0.5087676570871895
1.0,1.0,9.0,0.5,0.075,0.6,2.0,3946.0,71.0,31.0,0.5124176381145463
1.0,1.0,10.0,0.5,0.075,0.6,2.0,3806.0,81.0,39.0,0.5102469784550709
1.0,1.0,11.0,0.5,0.075,0.6,2.0,3649.0,79.0,37.0,0.5138394080570019
1.0,1.0,12.0,0.5,0.075,0.6,2.0,3436.0,69.0,31.0,0.5125145518044237
1.0,1.0,13.0,0.5,0.075,0.6,2.0,3325.0,61.0,34.0,0.5196992481203008
1.0,1.0,14.0,0.5,0.075,0.6,2.0,3176.0,62.0,36.0,0.5214105793450882
1.0,1.0,15.0,0.5,0.075,0.6,2.0,3101.0,64.0,40.0,0.5211222186391486
1.0,1.0,16.0,0.5,0.075,0.6,2.0,2941.0,57.0,27.0,0.5253315198911934
1.0,1.0,17.0,0.5,0.075,0.6,2.0,2822.0,60.0,28.0,0.5322466335931963
1.0,1.0,18.0,0.5,0.075,0.6,2.0,2703.0,52.0,29.0,0.5368109507954125
1.0,1.0,19.0,0.5,0.075,0.6,2.0,2655.0,56.0,32.0,0.5374764595103578
1.0,1.0,20.0,0.5,0.075,0.6,2.0,7318.0,52.0,25.0,0.19021590598524188
1.0,1.0,21.0,0.5,0.075,0.6,2.0,6670.0,91.0,19.0,0.19325337331334333
1.0,1.0,22.0,0.5,0.075,0.6,2.0,6078.0,103.0,22.0,0.1972688384336953
1.0,1.0,23.0,0.5,0.075,0.6,2.0,5504.0,121.0,30.0,0.20185319767441862
1.0,1.0,24.0,0.5,0.075,0.6,2.0,5252.0,143.0,50.0,0.2067783701447068
1.0,1.0,25.0,0.5,0.075,0.6,2.0,4877.0,174.0,67.0,0.20750461349190075
1.0,1.0,26.0,0.5,0.075,0.6,2.0,4470.0,186.0,71.0,0.21387024608501118
1.0,1.0,27.0,0.5,0.075,0.6,2.0,4121.0,171.0,73.0,0.22276146566367386
1.0,1.0,28.0,0.5,0.075,0.6,2.0,3801.0,171.0,79.0,0.22888713496448304
1.0,1.0,29.0,0.5,0.075,0.6,2.0,3533.0,173.0,76.0,0.2323804132465327
1.0,1.0,30.0,0.5,0.075,0.6,2.0,3341.0,169.0,68.0,0.23944926668662078
1.0,1.0,31.0,0.5,0.075,0.6,2.0,3229.0,185.0,72.0,0.24403840198203777
